prompt,prompt_id,prefix,IO,and,S1,S1+1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
"Entonces, Jonathan y Kevin estaban pensando en ir al hospital. Justin quería darle un refresco a",230,1,4,5,6,7,8,16,17,24,25, Dustin, Antonio, Dustin, Dustin, Antonio, Antonio,circuit, su,0.2871,0.0003,0.0001
"Mientras Luis y Bradley iban al restaurante, Cristina le dio un refresco a",598,1,3,4,5,6,7,12,13,18,19, Sergio, Martin, Sergio, Sergio, Martin, Martin,ablation, Luis,0.7422,0.0001,0.0001
a la estación al que fueron Alicia y Kenneth tenía un refresco. Courtney se lo dio a,894,1,8,9,10,11,12,16,17,20,21, Ana, Kelly, Ana, Ana, Kelly, Kelly,eval, Alicia,0.3125,0.0001,0.0003
"Después de que Jennifer y Jesse fueran al hospital, Nicole le dio un ordenador a",356,1,5,6,7,8,9,13,14,19,20, Sergio, José, Sergio, Sergio, José, José,ablation, Jennifer,0.167,0.0004,0.0003
"Mientras Cristina y Eva iban al restaurante, Hector le dio un balón a",595,1,3,4,5,6,7,12,13,18,19, Sergio, Samantha, Sergio, Sergio, Samantha, Samantha,ablation, su,0.0806,0.0003,0.0035
"Entonces, Felix y Isabel estaban trabajando en a la estación. Lindsay decidió darle un ordenador a",188,1,4,5,6,7,8,17,18,26,27, Sergio, Alan, Sergio, Sergio, Alan, Alan,ablation, su,0.1777,0.0005,0.0004
"Entonces, Melissa y Jennifer fueron a la escuela. Hector le dio un anillo a",24,1,4,5,6,7,8,13,14,19,20, Eric, Lindsay, Eric, Eric, Lindsay, Lindsay,ablation, Jennifer,0.3906,0.0001,0.0004
"Entonces, Shannon y Mario se divirtieron mucho en al restaurante. Hector le dio un anillo a",80,1,4,5,6,7,8,17,18,23,24, Kenneth, Isabel, Kenneth, Kenneth, Isabel, Isabel,ablation, Shannon,0.4531,0.0009,0.0
"Entonces, Ricardo y Eva estaban trabajando en a la oficina. Joel decidió darle un refresco a",174,1,4,5,6,7,8,17,18,26,27, Felix, Samantha, Felix, Felix, Samantha, Samantha,ablation, Ricardo,0.3027,0.0001,0.0
"Cuando Brian y Michelle consiguieron un collar en a la oficina, Leo decidió dar el objeto a",493,1,3,4,5,6,7,17,18,24,25, Gabriel, Felix, Gabriel, Gabriel, Felix, Felix,ablation, su,0.2461,0.0,0.0002
"Mientras Joel y Melissa trabajaban en al jardín, Courtney le dio un anillo a",520,1,3,4,5,6,7,14,15,20,21, Dustin, Felix, Dustin, Dustin, Felix, Felix,eval, Joel,0.5781,0.0,0.0001
"Entonces, Erin y Diana fueron a la oficina. Lisa le dio un balón a",43,1,4,5,6,7,8,13,14,19,20, Paula, Rafael, Paula, Paula, Rafael, Rafael,ablation, Erin,0.2656,0.0001,0.0005
"Cuando Cristina y Kelly consiguieron un bocadillo en a la casa, Ivan decidió dárselo a",439,1,3,4,5,6,7,19,20,26,27, María, Rosa, María, María, Rosa, Rosa,ablation, su,0.4062,0.0003,0.0007
"Después del almuerzo, Manuel y Erin fueron al restaurante. Joel le dio un anillo a",656,1,8,9,10,11,12,16,17,22,23, Rafael, Jaime, Rafael, Rafael, Jaime, Jaime,ablation, Erin,0.4277,0.0001,0.0002
"Entonces, Erin y Sara tuvieron una larga discusión. Después Nicole le dijo a",816,1,4,5,6,7,8,18,19,21,22, Carmen, Isabel, Carmen, Carmen, Isabel, Isabel,ablation, Erin,0.3711,0.0001,0.0001
"Entonces, Leo y Jennifer tuvieron una larga discusión. Después Joel le dijo a",768,1,4,5,6,7,8,18,19,21,22, Oscar, Kimberly, Oscar, Oscar, Kimberly, Kimberly,circuit, Jennifer,0.4297,0.0,0.0001
"Cuando Eva y Alison consiguieron un bocadillo en al jardín, Erica decidió dárselo a",399,1,3,4,5,6,7,20,21,27,28, Eric, Elena, Eric, Eric, Elena, Elena,ablation, su,0.1963,0.0004,0.0008
"Después de que Jonathan y Kimberly fueran a la casa, Jennifer le dio un anillo a",368,1,5,6,7,8,9,14,15,20,21, Gabriel, Elena, Gabriel, Gabriel, Elena, Elena,ablation, Jonathan,0.3828,0.0001,0.0002
"Después del almuerzo, Mario y Amanda fueron al jardín. Leo le dio un collar a",653,1,8,9,10,11,12,17,18,22,23, Eric, Diana, Eric, Eric, Diana, Diana,ablation, su,0.2598,0.0006,0.0
"Después del almuerzo, Melissa y Alison fueron a la casa. Julia le dio un ordenador a",692,1,8,9,10,11,12,16,17,22,23, Antonio, Miguel, Antonio, Antonio, Miguel, Miguel,ablation, Melissa,0.5977,0.0,0.0
"Después del almuerzo, Lucas y Samantha fueron a la tienda. Max le dio un balón a",643,1,8,9,10,11,12,17,18,23,24, Kenneth, Andrea, Kenneth, Kenneth, Andrea, Andrea,ablation, Lucas,0.8398,0.0,0.0
"Más tarde, Erica y Manuel fueron a la casa. Ivan le dio un bocadillo a",759,1,5,6,7,8,9,13,14,21,22, Elena, Jennifer, Elena, Elena, Jennifer, Jennifer,ablation, Erica,0.4375,0.0,0.0009
"Mientras Lucas y Pedro trabajaban en al hospital, Julia le dio un bocadillo a",551,1,3,4,5,6,7,12,13,20,21, María, Jesse, María, María, Jesse, Jesse,ablation, Lucas,0.2188,0.0,0.0033
"Entonces, Marcos y Kimberly se divirtieron mucho en al restaurante. Max le dio un collar a",85,1,4,5,6,7,8,17,18,22,23, Samuel, Alejandro, Samuel, Samuel, Alejandro, Alejandro,ablation, su,0.2871,0.0001,0.0009
"Mientras Melissa y Amanda iban a la casa, Max le dio un collar a",629,1,3,4,5,6,7,12,13,17,18, Bruno, Hugo, Bruno, Bruno, Hugo, Hugo,ablation, su,0.1387,0.0001,0.0005
"Mientras Erin y Juan trabajaban en a la casa, David le dio un refresco a",566,1,3,4,5,6,7,13,14,19,20, Dustin, Miguel, Dustin, Dustin, Miguel, Miguel,ablation, su,0.1709,0.0002,0.0
"Mientras Samantha y Rafael iban a la tienda, Nicole le dio un bocadillo a",583,1,3,4,5,6,7,13,14,21,22, Oscar, María, Oscar, Oscar, María, María,ablation, su,0.2441,0.0008,0.0007
"Mientras Alicia y Max trabajaban en a la escuela, Courtney le dio un refresco a",542,1,3,4,5,6,7,14,15,20,21, Elena, Pablo, Elena, Elena, Pablo, Pablo,ablation, Max,0.3789,0.0003,0.0001
Los amigos Pedro y Erin encontraron un beso en a la escuela. Melissa se lo dio a,921,1,3,4,5,6,7,17,18,21,22, Cody, Daniel, Cody, Cody, Daniel, Daniel,ablation, su,0.1973,0.0038,0.0004
"Mientras Victor y Jorge iban a la estación, Shannon le dio un balón a",635,1,3,4,5,6,7,13,14,19,20, Antonio, Alejandro, Antonio, Antonio, Alejandro, Alejandro,eval, su,0.0952,0.001,0.0013
"Después de que Jesse y Michelle fueran al jardín, Cristina le dio un balón a",331,1,5,6,7,8,9,15,16,21,22, José, Miguel, José, José, Miguel, Miguel,ablation, Michelle,0.2695,0.0012,0.0012
"Cuando Bradley y Daniel consiguieron un collar en al restaurante, Sara decidió dárselo a",405,1,3,4,5,6,7,16,17,23,24, Eric, Carlos, Eric, Eric, Carlos, Carlos,ablation, su,0.3457,0.0006,0.0005
"Entonces, Bradley y Bruno fueron al restaurante. Max le dio un bocadillo a",23,1,4,5,6,7,8,12,13,20,21, Elena, Jaime, Elena, Elena, Jaime, Jaime,ablation, Bruno,0.5547,0.0,0.0
"Más tarde, Dustin y Gabriel fueron a la casa. Pablo le dio un bocadillo a",759,1,5,6,7,8,9,13,14,21,22, Alan, Kelly, Alan, Alan, Kelly, Kelly,ablation, Gabriel,0.4961,0.0001,0.0001
a la oficina al que fueron Brian y Carlos tenía un balón. Tiffany se lo dio a,875,1,8,9,10,11,12,16,17,20,21, Sergio, Martin, Sergio, Sergio, Martin, Martin,ablation, Brian,0.5195,0.0002,0.0005
"Entonces, Manuel y Kenneth se divirtieron mucho en a la casa. Erica le dio un hueso a",114,1,4,5,6,7,8,17,18,23,24, Alan, Rosa, Alan, Alan, Rosa, Rosa,ablation, Kenneth,0.1562,0.0001,0.0002
"Más tarde, Marcos y Bryan fueron a la escuela. Lucas le dio un refresco a",734,1,5,6,7,8,9,14,15,20,21, Michelle, Lindsay, Michelle, Michelle, Lindsay, Lindsay,ablation, Marcos,0.3359,0.0,0.0001
"Entonces, Travis y Hugo estaban pensando en ir al restaurante. Brian quería darle un bocadillo a",215,1,4,5,6,7,8,17,18,27,28, Laura, José, Laura, Laura, José, José,ablation, su,0.2676,0.0003,0.0011
"Después de que Lindsay y Justin fueran a la tienda, Lucas le dio un collar a",325,1,5,6,7,8,9,15,16,20,21, Oscar, Diana, Oscar, Oscar, Diana, Diana,ablation, Lindsay,0.416,0.0002,0.0
"Después del almuerzo, Lindsay y Miguel fueron a la oficina. Vanessa le dio un ordenador a",684,1,8,9,10,11,12,17,18,23,24, Laura, José, Laura, Laura, José, José,ablation, Lindsay,0.7031,0.0001,0.0007
Los amigos Carlos y Martin encontraron un refresco en a la estación. Alicia se lo dio a,958,1,3,4,5,6,7,17,18,21,22, Ana, Laura, Ana, Ana, Laura, Laura,ablation, Carlos,0.3008,0.0014,0.0006
"Más tarde, Joel y Lindsay fueron a la casa. Courtney le dio un refresco a",758,1,5,6,7,8,9,13,14,19,20, Bradley, Michelle, Bradley, Bradley, Michelle, Michelle,ablation, Joel,0.6016,0.0001,0.0
Los amigos Pedro y Bruno encontraron un collar en al restaurante. Brian se lo dio a,917,1,3,4,5,6,7,15,16,19,20, Sergio, Oscar, Sergio, Sergio, Oscar, Oscar,ablation, su,0.2676,0.0006,0.0017
"Entonces, Clara y Mario estaban trabajando en a la escuela. Alison decidió darle un beso a",153,1,4,5,6,7,8,17,18,26,27, Dustin, Hugo, Dustin, Dustin, Hugo, Hugo,ablation, Mario,0.3418,0.0002,0.0001
"Después de que Luis y Tiffany fueran a la estación, Joel le dio un ordenador a",380,1,5,6,7,8,9,15,16,21,22, Kelly, Bruno, Kelly, Kelly, Bruno, Bruno,ablation, Luis,0.543,0.0002,0.0001
"Cuando Victor y Bruno consiguieron un balón en a la casa, Jesse decidió dar el objeto a",499,1,3,4,5,6,7,17,18,24,25, Eric, Rafael, Eric, Eric, Rafael, Rafael,ablation, su,0.167,0.0007,0.0005
"Cuando Elena y Gabriel consiguieron un bocadillo en a la tienda, Courtney decidió dárselo a",391,1,3,4,5,6,7,20,21,27,28, Kelly, Eric, Kelly, Kelly, Eric, Eric,ablation, su,0.2891,0.001,0.0002
"Entonces, Julia y Megan estaban trabajando en al jardín. Ivan decidió darle un hueso a",138,1,4,5,6,7,8,17,18,26,27, Bruno, Mario, Bruno, Bruno, Mario, Mario,ablation, su,0.3281,0.0,0.0004
"Entonces, Melissa y Manuel fueron al restaurante. Brian le dio un anillo a",16,1,4,5,6,7,8,12,13,18,19, Lola, Samantha, Lola, Lola, Samantha, Samantha,ablation, Melissa,0.373,0.0024,0.0
"Cuando Cristina y Clara consiguieron un ordenador en a la estación, Alicia decidió dárselo a",444,1,3,4,5,6,7,18,19,25,26, Gloria, Bruno, Gloria, Gloria, Bruno, Bruno,ablation, su,0.3125,0.0004,0.0003
"Después de que Pedro y Jennifer fueran a la escuela, Brian le dio un collar a",349,1,5,6,7,8,9,15,16,20,21, Miguel, Megan, Miguel, Miguel, Megan, Megan,ablation, Pedro,0.3887,0.0002,0.0001
"Entonces, Nicole y Leo tuvieron una larga discusión, y después Ivan le dijo a",304,1,4,5,6,7,8,19,20,22,23, Alan, Bryan, Alan, Alan, Bryan, Bryan,ablation, Leo,0.3105,0.0001,0.0004
"Entonces, Hugo y Elena estaban pensando en ir a la oficina. Bryan quería darle un ordenador a",236,1,4,5,6,7,8,18,19,26,27, Kelly, Kenneth, Kelly, Kelly, Kenneth, Kenneth,ablation, su,0.2734,0.0,0.0001
"Entonces, Samuel y Antonio fueron a la casa. Vanessa le dio un refresco a",54,1,4,5,6,7,8,12,13,18,19, Lola, Gabriel, Lola, Lola, Gabriel, Gabriel,ablation, Samuel,0.5703,0.0006,0.0
"Entonces, Kristen y Diana tuvieron una larga discusión, y después Tiffany le dijo a",304,1,4,5,6,7,8,19,20,22,23, Kenneth, Alejandro, Kenneth, Kenneth, Alejandro, Alejandro,ablation, Kristen,0.3086,0.0003,0.0001
"Entonces, Jeffrey y Rafael estaban pensando en ir a la estación. Clara quería darle un refresco a",254,1,4,5,6,7,8,18,19,26,27, Martin, Paula, Martin, Martin, Paula, Paula,circuit, su,0.2578,0.0002,0.0002
"Entonces, Kimberly y Bruno estaban pensando en ir a la tienda. Vanessa quería darle un refresco a",198,1,4,5,6,7,8,18,19,26,27, Rosa, Alejandro, Rosa, Rosa, Alejandro, Alejandro,ablation, su,0.4434,0.0001,0.0002
"Mientras Cristina y Shannon trabajaban en al restaurante, Leo le dio un anillo a",528,1,3,4,5,6,7,13,14,19,20, Gloria, Daniel, Gloria, Gloria, Daniel, Daniel,ablation, Shannon,0.1348,0.0009,0.0002
"Después del almuerzo, Justin y Amanda fueron al hospital. Tiffany le dio un bocadillo a",679,1,8,9,10,11,12,15,16,23,24, Martin, Diego, Martin, Martin, Diego, Diego,ablation, Justin,0.5625,0.0001,0.0001
"Entonces, Ricardo y Kimberly fueron al hospital. Cristina le dio un ordenador a",36,1,4,5,6,7,8,11,12,17,18, Alan, Diego, Alan, Alan, Diego, Diego,ablation, Ricardo,0.4102,0.0006,0.0003
"Entonces, Clara y Amanda tuvieron una larga discusión. Después Megan le dijo a",831,1,4,5,6,7,8,18,19,21,22, Dustin, Antonio, Dustin, Dustin, Antonio, Antonio,ablation, Clara,0.3652,0.0001,0.0
"Mientras Hector y Isabel trabajaban en al restaurante, Joel le dio un ordenador a",532,1,3,4,5,6,7,13,14,19,20, Oscar, Paula, Oscar, Oscar, Paula, Paula,ablation, su,0.1689,0.0005,0.0021
"Entonces, Julia y Shannon tuvieron una larga discusión, y después Hector le dijo a",275,1,4,5,6,7,8,19,20,22,23, Martin, Miguel, Martin, Martin, Miguel, Miguel,ablation, Julia,0.3145,0.0006,0.0002
"Entonces, Bradley y Travis tuvieron una larga discusión, y después Julia le dijo a",269,1,4,5,6,7,8,19,20,22,23, Sergio, Paula, Sergio, Sergio, Paula, Paula,circuit, Bradley,0.2949,0.0002,0.0
"Entonces, Cristina y Vanessa estaban trabajando en al restaurante. Ivan decidió darle un anillo a",144,1,4,5,6,7,8,16,17,25,26, Diana, Mario, Diana, Diana, Mario, Mario,ablation, su,0.3262,0.0,0.0009
"Mientras Brian y Marcos trabajaban en al jardín, Hector le dio un ordenador a",524,1,3,4,5,6,7,14,15,20,21, Rosa, Kelly, Rosa, Rosa, Kelly, Kelly,ablation, Brian,0.3594,0.0001,0.0004
"Cuando Clara y Bradley consiguieron un hueso en a la oficina, Courtney decidió dárselo a",426,1,3,4,5,6,7,18,19,25,26, Ana, Dustin, Ana, Ana, Dustin, Dustin,ablation, su,0.3203,0.0001,0.0004
"Entonces, Jesse y Bryan fueron al hospital. Leo le dio un collar a",37,1,4,5,6,7,8,11,12,16,17, Amanda, Mario, Amanda, Amanda, Mario, Mario,ablation, Jesse,0.2793,0.0001,0.0005
"Entonces, Bradley y Felix tuvieron una larga discusión, y después Cristina le dijo a",268,1,4,5,6,7,8,19,20,22,23, Gloria, Jorge, Gloria, Gloria, Jorge, Jorge,ablation, Bradley,0.2393,0.0006,0.0005
"Cuando Shannon y Kimberly consiguieron un balón en a la casa, Bryan decidió dárselo a",435,1,3,4,5,6,7,17,18,24,25, Lola, Laura, Lola, Lola, Laura, Laura,ablation, su,0.248,0.001,0.0
a la escuela al que fueron Max y Vanessa tenía un bocadillo. Hector se lo dio a,863,1,8,9,10,11,12,18,19,22,23, Roberto, Eva, Roberto, Roberto, Eva, Eva,ablation, Max,0.4102,0.0004,0.0004
"Después del almuerzo, Daniel y Jorge fueron al jardín. Roberto le dio un refresco a",654,1,8,9,10,11,12,17,18,23,24, María, Cody, María, María, Cody, Cody,ablation, Daniel,0.707,0.0,0.0006
"Entonces, Michelle y Diana estaban trabajando en a la oficina. Eva decidió darle un beso a",169,1,4,5,6,7,8,17,18,26,27, Dustin, Victor, Dustin, Dustin, Victor, Victor,ablation, Michelle,0.2656,0.0002,0.0001
"Después del almuerzo, Cristina y Tiffany fueron al jardín. Joel le dio un ordenador a",652,1,8,9,10,11,12,17,18,23,24, Sergio, Michelle, Sergio, Sergio, Michelle, Michelle,ablation, Cristina,0.4121,0.0004,0.0007
"Más tarde, Justin y Clara fueron al jardín. Pedro le dio un anillo a",712,1,5,6,7,8,9,14,15,20,21, Dustin, Antonio, Dustin, Dustin, Antonio, Antonio,eval, Clara,0.6484,0.0001,0.0
"Entonces, Lindsay y Megan tuvieron una larga discusión, y después Ricardo le dijo a",299,1,4,5,6,7,8,19,20,22,23, Jeffrey, Hugo, Jeffrey, Jeffrey, Hugo, Hugo,circuit, Megan,0.3438,0.0,0.0001
"Entonces, Erin y Andrea fueron a la casa. Eva le dio un beso a",49,1,4,5,6,7,8,12,13,18,19, Alan, Elena, Alan, Alan, Elena, Elena,ablation, su,0.2949,0.0004,0.0002
"Después de que Erin y Juan fueran al restaurante, Lisa le dio un bocadillo a",343,1,5,6,7,8,9,14,15,22,23, Samuel, Isabel, Samuel, Samuel, Isabel, Isabel,eval, su,0.2676,0.0001,0.0002
"Cuando Lucas y Bryan consiguieron un collar en al restaurante, Max decidió dar el objeto a",469,1,3,4,5,6,7,16,17,23,24, Elena, Alejandro, Elena, Elena, Alejandro, Alejandro,ablation, su,0.2773,0.0003,0.0004
"Más tarde, Erin y Gabriel fueron al jardín. Hector le dio un refresco a",718,1,5,6,7,8,9,14,15,20,21, Laura, Rosa, Laura, Laura, Rosa, Rosa,ablation, Gabriel,0.4648,0.0001,0.0004
"Cuando Brian y Travis consiguieron un bocadillo en al jardín, Cristina decidió dar el objeto a",463,1,3,4,5,6,7,20,21,27,28, Ana, Victor, Ana, Ana, Victor, Victor,ablation, su,0.1611,0.0001,0.0005
"Cuando Mario y Diego consiguieron un beso en a la casa, Bradley decidió dárselo a",433,1,3,4,5,6,7,17,18,24,25, Kelly, Dustin, Kelly, Kelly, Dustin, Dustin,ablation, su,0.2207,0.0002,0.0003
"Cuando Travis y Mario consiguieron un anillo en a la oficina, Lucas decidió dar el objeto a",488,1,3,4,5,6,7,18,19,25,26, Martin, Daniel, Martin, Martin, Daniel, Daniel,ablation, su,0.249,0.0012,0.0003
"Mientras Lisa y Sean trabajaban en al hospital, Hector le dio un balón a",547,1,3,4,5,6,7,12,13,18,19, Sergio, Paula, Sergio, Sergio, Paula, Paula,ablation, Lisa,0.2148,0.0003,0.0004
"Entonces, Erica y Juan tuvieron una larga discusión, y después Ricardo le dijo a",301,1,4,5,6,7,8,19,20,22,23, Ana, Sergio, Ana, Ana, Sergio, Sergio,ablation, Juan,0.2715,0.0008,0.0068
"Después del almuerzo, Justin y Kevin fueron al jardín. Lindsay le dio un bocadillo a",655,1,8,9,10,11,12,17,18,25,26, Paula, Jeffrey, Paula, Paula, Jeffrey, Jeffrey,ablation, Justin,0.5898,0.0001,0.0
"Entonces, Manuel y Kimberly estaban pensando en ir a la oficina. Melissa quería darle un collar a",237,1,4,5,6,7,8,18,19,25,26, Ana, Kenneth, Ana, Ana, Kenneth, Kenneth,ablation, su,0.3633,0.0007,0.0008
"Cuando Mario y Juan consiguieron un anillo en al restaurante, Jennifer decidió dárselo a",400,1,3,4,5,6,7,17,18,24,25, Jaime, Bruno, Jaime, Jaime, Bruno, Bruno,ablation, su,0.3301,0.0005,0.0002
"Más tarde, Sara y Kristen fueron a la casa. Eva le dio un ordenador a",756,1,5,6,7,8,9,13,14,19,20, Roberto, Hugo, Roberto, Roberto, Hugo, Hugo,eval, Sara,0.5391,0.0,0.0
"Entonces, Manuel y Lindsay se divirtieron mucho en a la estación. Joel le dio un balón a",123,1,4,5,6,7,8,18,19,24,25, Carmen, Alison, Carmen, Carmen, Alison, Alison,ablation, Manuel,0.4062,0.0001,0.0001
"Entonces, Clara y Mario estaban trabajando en a la tienda. Melissa decidió darle un bocadillo a",135,1,4,5,6,7,8,17,18,28,29, Carlos, Antonio, Carlos, Carlos, Antonio, Antonio,ablation, su,0.2539,0.0003,0.005
"Entonces, Jonathan y Daniel tuvieron una larga discusión, y después Courtney le dijo a",317,1,4,5,6,7,8,19,20,22,23, Alan, Diego, Alan, Alan, Diego, Diego,ablation, su,0.2832,0.0001,0.0011
"Entonces, Jonathan y Alejandro se divirtieron mucho en al restaurante. Lisa le dio un anillo a",80,1,4,5,6,7,8,17,18,23,24, Martin, Carlos, Martin, Martin, Carlos, Carlos,eval, Jonathan,0.3184,0.0018,0.0002
"Después del almuerzo, Sara y Jonathan fueron al hospital. Michelle le dio un refresco a",678,1,8,9,10,11,12,15,16,21,22, Daniel, Pablo, Daniel, Daniel, Pablo, Pablo,ablation, Sara,0.3691,0.0003,0.0015
"Cuando Luis y Bryan consiguieron un refresco en a la escuela, Max decidió dar el objeto a",478,1,3,4,5,6,7,18,19,25,26, Ana, Martin, Ana, Ana, Martin, Martin,ablation, su,0.1133,0.0005,0.0022
"Entonces, Luis y Eva se divirtieron mucho en a la escuela. Cristina le dio un hueso a",90,1,4,5,6,7,8,18,19,24,25, Alejandro, Diana, Alejandro, Alejandro, Diana, Diana,ablation, Luis,0.2754,0.0003,0.0001
"Cuando Sean y Jorge consiguieron un balón en a la escuela, Erica decidió dar el objeto a",475,1,3,4,5,6,7,18,19,25,26, Kenneth, Kevin, Kenneth, Kenneth, Kevin, Kevin,ablation, su,0.0928,0.0023,0.0001
"Entonces, Lisa y Lucas estaban trabajando en a la escuela. Leo decidió darle un collar a",157,1,4,5,6,7,8,17,18,25,26, Kelly, Kimberly, Kelly, Kelly, Kimberly, Kimberly,eval, Lisa,0.4961,0.0,0.0001
"Cuando Kimberly y Roberto consiguieron un anillo en al jardín, Michelle decidió dárselo a",392,1,3,4,5,6,7,18,19,25,26, Carmen, Samuel, Carmen, Carmen, Samuel, Samuel,ablation, su,0.4355,0.0012,0.0003
"Entonces, Elena y Carmen estaban trabajando en al restaurante. David decidió darle un anillo a",144,1,4,5,6,7,8,16,17,25,26, Laura, Gabriel, Laura, Laura, Gabriel, Gabriel,circuit, Elena,0.4062,0.0001,0.0037
"Entonces, Kristen y Hugo tuvieron una larga discusión. Después Lucas le dijo a",826,1,4,5,6,7,8,18,19,21,22, Elena, Jorge, Elena, Elena, Jorge, Jorge,ablation, Kristen,0.1934,0.0005,0.0024
"Entonces, Pedro y Alison estaban trabajando en al jardín. Leo decidió darle un balón a",139,1,4,5,6,7,8,17,18,26,27, Roberto, Bradley, Roberto, Roberto, Bradley, Bradley,ablation, Pedro,0.5391,0.0,0.0003
"Entonces, Jennifer y Daniel fueron a la estación. Brian le dio un ordenador a",60,1,4,5,6,7,8,13,14,19,20, Antonio, Elena, Antonio, Antonio, Elena, Elena,ablation, Jennifer,0.6641,0.0,0.0001
a la escuela al que fueron Roberto y Samuel tenía un refresco. Mario se lo dio a,862,1,8,9,10,11,12,16,17,20,21, Ana, Martin, Ana, Ana, Martin, Martin,circuit, Roberto,0.5195,0.0,0.0004
"Después del almuerzo, Sean y Jennifer fueron a la oficina. Max le dio un bocadillo a",687,1,8,9,10,11,12,17,18,25,26, Kevin, Jonathan, Kevin, Kevin, Jonathan, Jonathan,ablation, Jennifer,0.2471,0.0003,0.0023
"Mientras Lucas y Kristen iban al jardín, Leo le dio un hueso a",586,1,3,4,5,6,7,13,14,19,20, Victor, Daniel, Victor, Victor, Daniel, Daniel,ablation, su,0.1562,0.0005,0.0002
"Entonces, Megan y Alison se divirtieron mucho en al hospital. Jennifer le dio un balón a",99,1,4,5,6,7,8,16,17,22,23, Victor, Isabel, Victor, Victor, Isabel, Isabel,ablation, Megan,0.8203,0.0,0.0
