prompt,prompt_id,prefix,IO,and,S1,S1+1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
"Then, Jonathan and William went to the house. William gave a necklace to",53,1,3,4,5,6,7,11,12,15,16, William, Jonathan, William, William, Jonathan, Jonathan,ablation, the,0.2295,0.1484,0.0015
"Then, Robert and Jennifer were thinking about going to the school. Jennifer wanted to give a bone to",218,1,3,4,5,6,7,14,15,20,21, Jennifer, Robert, Jennifer, Jennifer, Robert, Robert,ablation, the,0.2891,0.1001,0.0013
"When Jessica and Christopher got a basketball at the hospital, Christopher decided to give it to",419,1,2,3,4,5,6,12,13,17,18, Christopher, Jessica, Christopher, Christopher, Jessica, Jessica,ablation, Jessica,0.3789,0.3789,0.0024
"Then, Andrew and Jennifer went to the store. Jennifer gave a kiss to",1,1,3,4,5,6,7,11,12,15,16, Jennifer, Andrew, Jennifer, Jennifer, Andrew, Andrew,ablation, Andrew,0.2617,0.2617,0.0023
"Then, Laura and Ryan were working at the house. Ryan decided to give a necklace to",181,1,3,4,5,6,7,12,13,18,19, Ryan, Laura, Ryan, Ryan, Laura, Laura,ablation, Laura,0.6367,0.6367,0.0013
"Then, Jason and Robert were thinking about going to the hospital. Robert wanted to give a bone to",226,1,3,4,5,6,7,14,15,20,21, Robert, Jason, Robert, Robert, Jason, Jason,ablation, the,0.4258,0.0576,0.0008
"While Brandon and Joseph were commuting to the house, Joseph gave a computer to",628,1,2,3,4,5,6,11,12,15,16, Joseph, Brandon, Joseph, Joseph, Brandon, Brandon,ablation, Brandon,0.6094,0.6094,0.0004
"Then, Justin and Andrew had a lot of fun at the school. Andrew gave a drink to",94,1,3,4,5,6,7,15,16,19,20, Andrew, Justin, Andrew, Andrew, Justin, Justin,ablation, Justin,0.5898,0.5898,0.0001
Friends Daniel and Jessica found a necklace at the office. Jessica gave it to,941,1,2,3,4,5,6,12,13,15,16, Jessica, Daniel, Jessica, Jessica, Daniel, Daniel,ablation, Daniel,0.6289,0.6289,0.0003
"When Eric and Sarah got a necklace at the school, Sarah decided to give the necklace to",477,1,2,3,4,5,6,12,13,18,19, Sarah, Eric, Sarah, Sarah, Eric, Eric,ablation, Eric,0.4238,0.4238,0.0022
"While John and Michael were commuting to the restaurant, Michael gave a ring to",592,1,2,3,4,5,6,11,12,15,16, Michael, John, Michael, Michael, John, John,ablation, John,0.7109,0.7109,0.0001
"Then, Brandon and Daniel were working at the house. Daniel decided to give a basketball to",179,1,3,4,5,6,7,12,13,18,19, Daniel, Brandon, Daniel, Daniel, Brandon, Brandon,ablation, Brandon,0.3789,0.3789,0.0015
"While Ryan and John were working at the house, John gave a necklace to",565,1,2,3,4,5,6,11,12,15,16, John, Ryan, John, John, Ryan, Ryan,circuit, Ryan,0.5938,0.5938,0.0102
The hospital John and Christopher went to had a necklace. Christopher gave it to,869,1,3,4,5,6,7,12,13,15,16, Christopher, John, Christopher, Christopher, John, John,ablation, John,0.498,0.498,0.0007
"Then, Charles and Brandon had a long argument. Afterwards Brandon said to",805,1,3,4,5,6,7,12,13,14,15, Brandon, Charles, Brandon, Brandon, Charles, Charles,ablation, Charles,0.582,0.582,0.0002
"While Andrew and James were working at the station, James gave a necklace to",573,1,2,3,4,5,6,11,12,15,16, James, Andrew, James, James, Andrew, Andrew,ablation, Andrew,0.5898,0.5898,0.0013
"After Brandon and Daniel went to the house, Daniel gave a ring to",368,1,2,3,4,5,6,10,11,14,15, Daniel, Brandon, Daniel, Daniel, Brandon, Brandon,ablation, Brandon,0.249,0.249,0.0019
Friends Ryan and Jennifer found a kiss at the hospital. Jennifer gave it to,929,1,2,3,4,5,6,12,13,15,16, Jennifer, Ryan, Jennifer, Jennifer, Ryan, Ryan,ablation, Ryan,0.5859,0.5859,0.0003
"Afterwards, James and David went to the station. David gave a computer to",764,1,4,5,6,7,8,12,13,16,17, David, James, David, David, James, James,ablation, the,0.2812,0.2324,0.0004
"While Andrew and Jessica were working at the garden, Jessica gave a basketball to",523,1,2,3,4,5,6,11,12,15,16, Jessica, Andrew, Jessica, Jessica, Andrew, Andrew,ablation, Andrew,0.6484,0.6484,0.0009
"When Richard and Michael got a necklace at the office, Michael decided to give it to",429,1,2,3,4,5,6,12,13,17,18, Michael, Richard, Michael, Michael, Richard, Richard,ablation, Richard,0.293,0.293,0.0017
"When Jennifer and Michael got a necklace at the restaurant, Michael decided to give the necklace to",469,1,2,3,4,5,6,12,13,18,19, Michael, Jennifer, Michael, Michael, Jennifer, Jennifer,eval, Jennifer,0.7227,0.7227,0.0005
"Then, Justin and Michael had a long argument. Afterwards Michael said to",783,1,3,4,5,6,7,12,13,14,15, Michael, Justin, Michael, Michael, Justin, Justin,ablation, Justin,0.6367,0.6367,0.0005
"While Rachel and Thomas were working at the house, Thomas gave a snack to",567,1,2,3,4,5,6,11,12,15,16, Thomas, Rachel, Thomas, Thomas, Rachel, Rachel,eval, the,0.2178,0.2041,0.0026
"While Andrew and James were working at the store, James gave a drink to",518,1,2,3,4,5,6,11,12,15,16, James, Andrew, James, James, Andrew, Andrew,ablation, a,0.3203,0.125,0.0044
Friends Kevin and John found a ring at the office. John gave it to,936,1,2,3,4,5,6,12,13,15,16, John, Kevin, John, John, Kevin, Kevin,ablation, Kevin,0.7109,0.7109,0.0004
"Then, James and Michael were thinking about going to the station. Michael wanted to give a kiss to",249,1,3,4,5,6,7,14,15,20,21, Michael, James, Michael, Michael, James, James,ablation, the,0.1748,0.1543,0.0012
"While Andrew and Christopher were working at the hospital, Christopher gave a kiss to",545,1,2,3,4,5,6,11,12,15,16, Christopher, Andrew, Christopher, Christopher, Andrew, Andrew,ablation, a,0.2891,0.2393,0.0002
"When Andrew and Joseph got a kiss at the office, Joseph decided to give it to",425,1,2,3,4,5,6,12,13,17,18, Joseph, Andrew, Joseph, Joseph, Andrew, Andrew,ablation, Andrew,0.2715,0.2715,0.0062
"While Daniel and Matthew were commuting to the house, Matthew gave a kiss to",625,1,2,3,4,5,6,11,12,15,16, Matthew, Daniel, Matthew, Matthew, Daniel, Daniel,ablation, Daniel,0.6133,0.6133,0.0003
The restaurant Sarah and Matthew went to had a ring. Matthew gave it to,848,1,3,4,5,6,7,12,13,15,16, Matthew, Sarah, Matthew, Matthew, Sarah, Sarah,ablation, Sarah,0.8008,0.8008,0.0001
"Then, Jeremy and John had a lot of fun at the station. John gave a computer to",124,1,3,4,5,6,7,15,16,19,20, John, Jeremy, John, John, Jeremy, Jeremy,circuit, Jeremy,0.6562,0.6562,0.0002
"Then, Jeremy and Jonathan were thinking about going to the house. Jonathan wanted to give a bone to",242,1,3,4,5,6,7,14,15,20,21, Jonathan, Jeremy, Jonathan, Jonathan, Jeremy, Jeremy,circuit, the,0.3809,0.0294,0.001
"Then, James and Michael went to the garden. Michael gave a ring to",8,1,3,4,5,6,7,11,12,15,16, Michael, James, Michael, Michael, James, James,ablation, James,0.373,0.373,0.0016
"After William and Andrew went to the school, Andrew gave a bone to",346,1,2,3,4,5,6,10,11,14,15, Andrew, William, Andrew, Andrew, William, William,ablation, the,0.2178,0.2178,0.0005
"Then, Justin and Jason had a long argument, and afterwards Jason said to",278,1,3,4,5,6,7,13,14,15,16, Jason, Justin, Jason, Jason, Justin, Justin,ablation, Justin,0.6094,0.6094,0.0003
The school Charles and Anthony went to had a kiss. Anthony gave it to,857,1,3,4,5,6,7,12,13,15,16, Anthony, Charles, Anthony, Anthony, Charles, Charles,ablation, Charles,0.2402,0.2402,0.0004
"After Jonathan and Daniel went to the station, Daniel gave a drink to",382,1,2,3,4,5,6,10,11,14,15, Daniel, Jonathan, Daniel, Daniel, Jonathan, Jonathan,ablation, a,0.2061,0.1416,0.0016
"After the lunch, Anthony and Brandon went to the office. Brandon gave a basketball to",683,1,5,6,7,8,9,13,14,17,18, Brandon, Anthony, Brandon, Brandon, Anthony, Anthony,ablation, Anthony,0.8555,0.8555,0.0
"Afterwards, Jennifer and Christopher went to the hospital. Christopher gave a drink to",742,1,4,5,6,7,8,12,13,16,17, Christopher, Jennifer, Christopher, Christopher, Jennifer, Jennifer,circuit, the,0.3477,0.1641,0.0001
"After Andrew and Michael went to the house, Michael gave a bone to",370,1,2,3,4,5,6,10,11,14,15, Michael, Andrew, Michael, Michael, Andrew, Andrew,ablation, the,0.5273,0.0359,0.0007
"Afterwards, Joseph and David went to the restaurant. David gave a kiss to",721,1,4,5,6,7,8,12,13,16,17, David, Joseph, David, David, Joseph, Joseph,ablation, Joseph,0.3477,0.3477,0.0027
"After Elizabeth and Joseph went to the station, Joseph gave a kiss to",377,1,2,3,4,5,6,10,11,14,15, Joseph, Elizabeth, Joseph, Joseph, Elizabeth, Elizabeth,ablation, Elizabeth,0.3887,0.3887,0.0004
"When Elizabeth and Jason got a ring at the store, Jason decided to give the ring to",448,1,2,3,4,5,6,12,13,18,19, Jason, Elizabeth, Jason, Jason, Elizabeth, Elizabeth,ablation, Elizabeth,0.6602,0.6602,0.0008
"When Jonathan and William got a bone at the hospital, William decided to give the bone to",482,1,2,3,4,5,6,12,13,18,19, William, Jonathan, William, William, Jonathan, Jonathan,eval, Jonathan,0.582,0.582,0.0006
"Then, Brandon and Joseph were working at the restaurant. Joseph decided to give a snack to",151,1,3,4,5,6,7,12,13,18,19, Joseph, Brandon, Joseph, Joseph, Brandon, Brandon,ablation, each,0.2275,0.1377,0.0001
"Then, Ryan and Christopher had a long argument. Afterwards Christopher said to",826,1,3,4,5,6,7,12,13,14,15, Christopher, Ryan, Christopher, Christopher, Ryan, Ryan,eval, Ryan,0.7227,0.7227,0.0002
"Then, Jonathan and Ryan had a long argument, and afterwards Ryan said to",286,1,3,4,5,6,7,13,14,15,16, Ryan, Jonathan, Ryan, Ryan, Jonathan, Jonathan,ablation, Jonathan,0.5234,0.5234,0.0004
"Then, Kevin and Jennifer went to the office. Jennifer gave a ring to",40,1,3,4,5,6,7,11,12,15,16, Jennifer, Kevin, Jennifer, Jennifer, Kevin, Kevin,eval, Kevin,0.2969,0.2969,0.0029
"After Jonathan and Daniel went to the restaurant, Daniel gave a ring to",336,1,2,3,4,5,6,10,11,14,15, Daniel, Jonathan, Daniel, Daniel, Jonathan, Jonathan,ablation, Jonathan,0.6445,0.6445,0.0012
"Then, Justin and John had a long argument, and afterwards John said to",276,1,3,4,5,6,7,13,14,15,16, John, Justin, John, John, Justin, Justin,ablation, Justin,0.5742,0.5742,0.002
"Then, Steven and Jessica had a long argument, and afterwards Jessica said to",303,1,3,4,5,6,7,13,14,15,16, Jessica, Steven, Jessica, Jessica, Steven, Steven,ablation, Steven,0.5898,0.5898,0.0003
"Then, Sarah and Joseph went to the restaurant. Joseph gave a computer to",20,1,3,4,5,6,7,11,12,15,16, Joseph, Sarah, Joseph, Joseph, Sarah, Sarah,ablation, Sarah,0.3574,0.3574,0.0003
The hospital Kevin and Daniel went to had a snack. Daniel gave it to,871,1,3,4,5,6,7,12,13,15,16, Daniel, Kevin, Daniel, Daniel, Kevin, Kevin,ablation, Kevin,0.4121,0.4121,0.0036
Friends Matthew and Christopher found a bone at the school. Christopher gave it to,922,1,2,3,4,5,6,12,13,15,16, Christopher, Matthew, Christopher, Christopher, Matthew, Matthew,ablation, Matthew,0.7852,0.7852,0.0003
"Then, Sarah and Jennifer had a long argument. Afterwards Jennifer said to",797,1,3,4,5,6,7,12,13,14,15, Jennifer, Sarah, Jennifer, Jennifer, Sarah, Sarah,ablation, Sarah,0.6094,0.6094,0.0002
"Afterwards, Eric and Brian went to the hospital. Brian gave a basketball to",739,1,4,5,6,7,8,12,13,16,17, Brian, Eric, Brian, Brian, Eric, Eric,ablation, the,0.418,0.1055,0.0004
Friends Jonathan and Jessica found a snack at the store. Jessica gave it to,903,1,2,3,4,5,6,12,13,15,16, Jessica, Jonathan, Jessica, Jessica, Jonathan, Jonathan,ablation, Jonathan,0.6484,0.6484,0.0001
"After the lunch, Michelle and Richard went to the garden. Richard gave a kiss to",649,1,5,6,7,8,9,13,14,17,18, Richard, Michelle, Richard, Richard, Michelle, Michelle,ablation, Michelle,0.2412,0.2412,0.0004
"When Kevin and Jennifer got a snack at the school, Jennifer decided to give the snack to",479,1,2,3,4,5,6,12,13,18,19, Jennifer, Kevin, Jennifer, Jennifer, Kevin, Kevin,ablation, Kevin,0.3848,0.3848,0.0014
Friends Adam and Daniel found a bone at the school. Daniel gave it to,922,1,2,3,4,5,6,12,13,15,16, Daniel, Adam, Daniel, Daniel, Adam, Adam,ablation, Adam,0.459,0.459,0.0005
"When Jonathan and Ryan got a snack at the house, Ryan decided to give it to",439,1,2,3,4,5,6,12,13,17,18, Ryan, Jonathan, Ryan, Ryan, Jonathan, Jonathan,eval, Jonathan,0.2695,0.2695,0.0067
"Afterwards, Rachel and Justin went to the house. Justin gave a drink to",758,1,4,5,6,7,8,12,13,16,17, Justin, Rachel, Justin, Justin, Rachel, Rachel,ablation, Rachel,0.4512,0.4512,0.0014
"After William and Sarah went to the store, Sarah gave a bone to",322,1,2,3,4,5,6,10,11,14,15, Sarah, William, Sarah, Sarah, William, William,ablation, the,0.3789,0.0796,0.007
"Then, Andrew and David had a lot of fun at the school. David gave a necklace to",93,1,3,4,5,6,7,15,16,19,20, David, Andrew, David, David, Andrew, Andrew,eval, Andrew,0.5312,0.5312,0.0005
"While Robert and Christopher were working at the station, Christopher gave a snack to",575,1,2,3,4,5,6,11,12,15,16, Christopher, Robert, Christopher, Christopher, Robert, Robert,ablation, Robert,0.334,0.334,0.0004
"Then, Ryan and Andrew had a long argument. Afterwards Andrew said to",830,1,3,4,5,6,7,12,13,14,15, Andrew, Ryan, Andrew, Andrew, Ryan, Ryan,ablation, Ryan,0.7773,0.7773,0.0002
"While Crystal and Jennifer were working at the office, Jennifer gave a necklace to",557,1,2,3,4,5,6,11,12,15,16, Jennifer, Crystal, Jennifer, Jennifer, Crystal, Crystal,circuit, Crystal,0.8984,0.8984,0.0004
Friends Amy and Richard found a ring at the store. Richard gave it to,896,1,2,3,4,5,6,12,13,15,16, Richard, Amy, Richard, Richard, Amy, Amy,ablation, Amy,0.9297,0.9297,0.0
"While James and Jessica were working at the house, Jessica gave a bone to",562,1,2,3,4,5,6,11,12,15,16, Jessica, James, Jessica, Jessica, James, James,ablation, the,0.2578,0.1299,0.0033
Friends Brian and Jonathan found a drink at the house. Jonathan gave it to,950,1,2,3,4,5,6,12,13,15,16, Jonathan, Brian, Jonathan, Jonathan, Brian, Brian,ablation, Brian,0.6133,0.6133,0.0006
"Then, Daniel and Christopher had a long argument, and afterwards Christopher said to",274,1,3,4,5,6,7,13,14,15,16, Christopher, Daniel, Christopher, Christopher, Daniel, Daniel,ablation, Daniel,0.6641,0.6641,0.0003
"While David and Jennifer were commuting to the station, Jennifer gave a kiss to",633,1,2,3,4,5,6,11,12,15,16, Jennifer, David, Jennifer, Jennifer, David, David,ablation, David,0.7188,0.7188,0.0001
The hospital Eric and Justin went to had a necklace. Justin gave it to,869,1,3,4,5,6,7,12,13,15,16, Justin, Eric, Justin, Justin, Eric, Eric,ablation, Eric,0.6094,0.6094,0.0007
"When Laura and Justin got a necklace at the store, Justin decided to give it to",389,1,2,3,4,5,6,12,13,17,18, Justin, Laura, Justin, Justin, Laura, Laura,ablation, Laura,0.6875,0.6875,0.0004
"After the lunch, Christopher and Michael went to the school. Michael gave a basketball to",667,1,5,6,7,8,9,13,14,17,18, Michael, Christopher, Michael, Michael, Christopher, Christopher,eval, Christopher,0.8867,0.8867,0.0002
"Then, Andrew and James had a lot of fun at the office. James gave a basketball to",107,1,3,4,5,6,7,15,16,19,20, James, Andrew, James, James, Andrew, Andrew,ablation, Andrew,0.5625,0.5625,0.0003
"Then, Andrew and Michael had a long argument, and afterwards Michael said to",319,1,3,4,5,6,7,13,14,15,16, Michael, Andrew, Michael, Michael, Andrew, Andrew,ablation, Andrew,0.5664,0.5664,0.0002
Friends David and Jennifer found a basketball at the garden. Jennifer gave it to,907,1,2,3,4,5,6,12,13,15,16, Jennifer, David, Jennifer, Jennifer, David, David,circuit, David,0.5859,0.5859,0.0002
"Afterwards, Brian and Jason went to the garden. Jason gave a drink to",718,1,4,5,6,7,8,12,13,16,17, Jason, Brian, Jason, Jason, Brian, Brian,ablation, the,0.3242,0.0469,0.0015
"Afterwards, Ryan and James went to the restaurant. James gave a snack to",727,1,4,5,6,7,8,12,13,16,17, James, Ryan, James, James, Ryan, Ryan,ablation, Ryan,0.3633,0.3633,0.0014
"After the lunch, Kyle and John went to the office. John gave a necklace to",685,1,5,6,7,8,9,13,14,17,18, John, Kyle, John, John, Kyle, Kyle,ablation, his,0.3711,0.3711,0.0001
"Then, Robert and James were working at the house. James decided to give a computer to",180,1,3,4,5,6,7,12,13,18,19, James, Robert, James, James, Robert, Robert,ablation, Robert,0.4336,0.4336,0.0008
Friends Sarah and Jessica found a snack at the office. Jessica gave it to,943,1,2,3,4,5,6,12,13,15,16, Jessica, Sarah, Jessica, Jessica, Sarah, Sarah,ablation, Sarah,0.8398,0.8398,0.0001
"Then, Christopher and Michael had a long argument, and afterwards Michael said to",301,1,3,4,5,6,7,13,14,15,16, Michael, Christopher, Michael, Michael, Christopher, Christopher,ablation, Christopher,0.4609,0.4609,0.0006
"After Jacob and Ryan went to the school, Ryan gave a necklace to",349,1,2,3,4,5,6,10,11,14,15, Ryan, Jacob, Ryan, Ryan, Jacob, Jacob,circuit, Jacob,0.6523,0.6523,0.0093
The garden John and Daniel went to had a ring. Daniel gave it to,840,1,3,4,5,6,7,12,13,15,16, Daniel, John, Daniel, Daniel, John, John,ablation, John,0.5156,0.5156,0.0012
"When Elizabeth and Justin got a necklace at the school, Justin decided to give it to",413,1,2,3,4,5,6,12,13,17,18, Justin, Elizabeth, Justin, Justin, Elizabeth, Elizabeth,ablation, Elizabeth,0.4727,0.4727,0.0004
"While Adam and James were commuting to the station, James gave a kiss to",633,1,2,3,4,5,6,11,12,15,16, James, Adam, James, James, Adam, Adam,ablation, Adam,0.418,0.418,0.0011
Friends Jonathan and Justin found a kiss at the station. Justin gave it to,953,1,2,3,4,5,6,12,13,15,16, Justin, Jonathan, Justin, Justin, Jonathan, Jonathan,ablation, Jonathan,0.6367,0.6367,0.0004
"After the lunch, Rachel and Sarah went to the restaurant. Sarah gave a kiss to",657,1,5,6,7,8,9,13,14,17,18, Sarah, Rachel, Sarah, Sarah, Rachel, Rachel,circuit, Rachel,0.2559,0.2559,0.0014
"While William and Robert were working at the store, Robert gave a necklace to",517,1,2,3,4,5,6,11,12,15,16, Robert, William, Robert, Robert, William, William,ablation, William,0.3223,0.3223,0.0012
"Then, Jason and Jessica had a long argument. Afterwards Jessica said to",797,1,3,4,5,6,7,12,13,14,15, Jessica, Jason, Jessica, Jessica, Jason, Jason,ablation, Jason,0.5977,0.5977,0.0006
"After Brandon and Matthew went to the office, Matthew gave a drink to",366,1,2,3,4,5,6,10,11,14,15, Matthew, Brandon, Matthew, Matthew, Brandon, Brandon,ablation, Brandon,0.2139,0.2139,0.0005
"After the lunch, Steven and Brian went to the station. Brian gave a ring to",696,1,5,6,7,8,9,13,14,17,18, Brian, Steven, Brian, Brian, Steven, Steven,ablation, Steven,0.6328,0.6328,0.0001
